beach_id,timestamp,day,is_holiday,weather,sea_temp,wave_height,wind_speed,crowdedness_percentage
2,2025-05-23 11:00:00,Friday,0,45.0,66.2,3.35,6.96,
1,2025-05-23 12:00:00,Friday,0,1.0,65.8,3.22,10.75,
2,2025-05-23 12:00:00,Friday,0,0.0,66.2,3.41,6.15,
1,2025-05-23 13:00:00,Friday,0,1.0,66.0,3.22,7.83,
2,2025-05-23 13:00:00,Friday,0,1.0,66.4,3.54,10.94,
1,2025-05-23 14:00:00,Friday,0,2.0,66.2,3.28,8.08,
2,2025-05-23 14:00:00,Friday,0,2.0,66.6,3.61,10.63,
1,2025-05-23 15:00:00,Friday,0,3.0,66.4,3.35,6.65,
2,2025-05-23 15:00:00,Friday,0,1.0,66.6,3.67,8.82,
1,2025-05-23 16:00:00,Friday,0,3.0,66.6,3.41,6.65,
2,2025-05-23 16:00:00,Friday,0,45.0,66.7,3.74,9.51,
1,2025-05-23 17:00:00,Friday,0,3.0,66.6,3.48,6.96,
2,2025-05-23 17:00:00,Friday,0,3.0,66.9,3.81,8.33,
1,2025-05-23 18:00:00,Friday,0,3.0,66.6,3.54,5.22,
2,2025-05-23 18:00:00,Friday,0,3.0,66.9,3.87,6.9,
1,2025-05-23 19:00:00,Friday,0,3.0,66.6,3.61,6.65,
2,2025-05-23 19:00:00,Friday,0,45.0,66.9,3.94,5.72,
1,2025-05-23 20:00:00,Friday,0,3.0,66.6,3.67,9.26,
2,2025-05-23 20:00:00,Friday,0,3.0,66.7,4.0,5.28,
1,2025-05-23 21:00:00,Friday,0,3.0,66.4,3.67,0.87,0.0
2,2025-05-23 21:00:00,Friday,0,3.0,66.6,3.94,2.92,0.0
1,2025-05-23 22:00:00,Friday,0,3.0,66.4,3.61,4.54,0.0
2,2025-05-23 22:00:00,Friday,0,3.0,66.6,3.94,2.24,0.0
1,2025-05-23 23:00:00,Friday,0,3.0,66.4,3.61,6.28,0.0
2,2025-05-23 23:00:00,Friday,0,3.0,66.6,3.87,2.49,0.0
1,2025-05-22 00:00:00,Thursday,0,45.0,66.4,2.89,7.39,0.0
2,2025-05-22 00:00:00,Thursday,0,1.0,66.4,3.28,3.17,0.0
1,2025-05-22 01:00:00,Thursday,0,3.0,66.2,2.89,7.77,0.0
2,2025-05-22 01:00:00,Thursday,0,2.0,66.2,3.22,2.73,0.0
1,2025-05-22 02:00:00,Thursday,0,45.0,66.2,2.89,8.51,0.0
2,2025-05-22 02:00:00,Thursday,0,3.0,66.0,3.22,2.92,0.0
1,2025-05-22 03:00:00,Thursday,0,45.0,66.0,2.89,4.97,0.0
2,2025-05-22 03:00:00,Thursday,0,3.0,66.0,3.22,0.99,0.0
1,2025-05-22 04:00:00,Thursday,0,45.0,66.0,2.82,6.46,0.0
2,2025-05-22 04:00:00,Thursday,0,3.0,65.8,3.15,0.99,0.0
1,2025-05-22 05:00:00,Thursday,0,45.0,65.8,2.82,5.9,0.0
2,2025-05-22 05:00:00,Thursday,0,3.0,65.8,3.15,2.3,0.0
1,2025-05-22 06:00:00,Thursday,0,45.0,65.8,2.82,6.21,
2,2025-05-22 06:00:00,Thursday,0,3.0,65.8,3.15,1.62,
1,2025-05-22 07:00:00,Thursday,0,45.0,65.8,2.82,5.22,
2,2025-05-22 07:00:00,Thursday,0,45.0,65.8,3.08,2.92,
1,2025-05-22 08:00:00,Thursday,0,45.0,65.8,2.82,4.54,
2,2025-05-22 08:00:00,Thursday,0,45.0,66.0,3.08,1.8,
1,2025-05-22 09:00:00,Thursday,0,3.0,65.8,2.82,4.97,
2,2025-05-22 09:00:00,Thursday,0,45.0,66.0,3.08,1.55,
1,2025-05-22 10:00:00,Thursday,0,2.0,65.8,2.76,6.34,
2,2025-05-22 10:00:00,Thursday,0,45.0,66.2,3.02,4.47,
1,2025-05-22 11:00:00,Thursday,0,1.0,66.0,2.76,5.72,
2,2025-05-22 11:00:00,Thursday,0,45.0,66.2,3.02,7.02,
1,2025-05-22 12:00:00,Thursday,0,3.0,66.2,2.76,6.52,
2,2025-05-22 12:00:00,Thursday,0,3.0,66.4,3.02,8.76,
1,2025-05-22 13:00:00,Thursday,0,3.0,66.2,2.76,5.53,
2,2025-05-22 13:00:00,Thursday,0,45.0,66.6,3.02,8.82,
1,2025-05-22 14:00:00,Thursday,0,3.0,66.4,2.76,7.02,
2,2025-05-22 14:00:00,Thursday,0,45.0,66.6,3.02,9.07,
1,2025-05-22 15:00:00,Thursday,0,3.0,66.7,2.76,6.34,
2,2025-05-22 15:00:00,Thursday,0,45.0,66.7,3.02,8.08,
1,2025-05-22 16:00:00,Thursday,0,3.0,66.9,2.82,6.59,
2,2025-05-22 16:00:00,Thursday,0,45.0,66.9,3.08,9.13,
1,2025-05-22 17:00:00,Thursday,0,3.0,67.1,2.82,7.39,
2,2025-05-22 17:00:00,Thursday,0,2.0,66.9,3.08,8.7,
1,2025-05-22 18:00:00,Thursday,0,45.0,67.1,2.82,4.85,
2,2025-05-22 18:00:00,Thursday,0,1.0,66.9,3.08,7.83,
1,2025-05-22 19:00:00,Thursday,0,3.0,66.9,2.89,5.22,
2,2025-05-22 19:00:00,Thursday,0,1.0,66.9,3.15,5.78,
1,2025-05-22 20:00:00,Thursday,0,2.0,66.9,2.89,5.84,
2,2025-05-22 20:00:00,Thursday,0,1.0,66.9,3.15,4.78,
1,2025-05-22 21:00:00,Thursday,0,1.0,66.7,2.89,4.29,0.0
2,2025-05-22 21:00:00,Thursday,0,0.0,66.7,3.08,4.1,0.0
1,2025-05-22 22:00:00,Thursday,0,2.0,66.6,2.82,5.41,0.0
2,2025-05-22 22:00:00,Thursday,0,3.0,66.6,3.02,4.1,0.0
1,2025-05-22 23:00:00,Thursday,0,3.0,66.4,2.82,6.65,0.0
2,2025-05-22 23:00:00,Thursday,0,3.0,66.6,2.95,5.72,0.0
1,2025-05-21 00:00:00,Wednesday,0,0.0,65.3,3.15,8.08,0.0
2,2025-05-21 00:00:00,Wednesday,0,0.0,65.5,3.35,3.48,0.0
1,2025-05-21 01:00:00,Wednesday,0,0.0,65.3,3.08,5.59,0.0
2,2025-05-21 01:00:00,Wednesday,0,0.0,65.3,3.41,2.55,0.0
1,2025-05-21 02:00:00,Wednesday,0,0.0,65.1,3.08,8.02,0.0
2,2025-05-21 02:00:00,Wednesday,0,2.0,65.1,3.41,5.1,0.0
1,2025-05-21 03:00:00,Wednesday,0,0.0,64.9,3.08,8.39,0.0
2,2025-05-21 03:00:00,Wednesday,0,45.0,64.8,3.41,3.04,0.0
1,2025-05-21 04:00:00,Wednesday,0,0.0,64.8,3.15,11.06,0.0
2,2025-05-21 04:00:00,Wednesday,0,45.0,64.6,3.41,3.36,0.0
1,2025-05-21 05:00:00,Wednesday,0,0.0,64.8,3.15,7.64,0.0
2,2025-05-21 05:00:00,Wednesday,0,1.0,64.6,3.41,4.78,0.0
1,2025-05-21 06:00:00,Wednesday,0,45.0,64.8,3.15,7.64,
2,2025-05-21 06:00:00,Wednesday,0,3.0,64.6,3.41,4.35,
1,2025-05-21 07:00:00,Wednesday,0,0.0,64.9,3.15,2.36,
2,2025-05-21 07:00:00,Wednesday,0,3.0,64.6,3.48,3.73,
1,2025-05-21 08:00:00,Wednesday,0,0.0,65.1,3.15,1.37,
2,2025-05-21 08:00:00,Wednesday,0,45.0,64.8,3.48,0.25,
1,2025-05-21 09:00:00,Wednesday,0,0.0,65.3,3.15,4.6,
2,2025-05-21 09:00:00,Wednesday,0,3.0,65.1,3.48,0.62,
1,2025-05-21 10:00:00,Wednesday,0,1.0,65.3,3.15,3.6,
2,2025-05-21 10:00:00,Wednesday,0,2.0,65.3,3.48,6.03,
1,2025-05-21 11:00:00,Wednesday,0,1.0,65.5,3.15,4.04,
2,2025-05-21 11:00:00,Wednesday,0,2.0,65.3,3.48,6.52,
1,2025-05-21 12:00:00,Wednesday,0,1.0,65.7,3.15,3.79,
2,2025-05-21 12:00:00,Wednesday,0,1.0,65.7,3.48,7.21,
1,2025-05-21 13:00:00,Wednesday,0,1.0,66.0,3.08,5.9,
2,2025-05-21 13:00:00,Wednesday,0,1.0,66.0,3.41,8.39,
1,2025-05-21 14:00:00,Wednesday,0,3.0,66.2,3.08,5.34,
2,2025-05-21 14:00:00,Wednesday,0,0.0,66.2,3.41,7.83,
1,2025-05-21 15:00:00,Wednesday,0,3.0,66.4,3.08,8.08,
2,2025-05-21 15:00:00,Wednesday,0,0.0,66.6,3.41,8.14,
1,2025-05-21 16:00:00,Wednesday,0,3.0,66.6,3.02,3.98,
2,2025-05-21 16:00:00,Wednesday,0,0.0,66.7,3.41,7.46,
1,2025-05-21 17:00:00,Wednesday,0,2.0,66.7,3.02,4.29,
2,2025-05-21 17:00:00,Wednesday,0,1.0,66.9,3.41,7.21,
1,2025-05-21 18:00:00,Wednesday,0,3.0,66.9,3.02,4.04,
2,2025-05-21 18:00:00,Wednesday,0,45.0,66.9,3.41,6.84,
1,2025-05-21 19:00:00,Wednesday,0,3.0,66.9,2.95,1.49,
2,2025-05-21 19:00:00,Wednesday,0,45.0,66.9,3.35,4.72,
1,2025-05-21 20:00:00,Wednesday,0,2.0,66.7,2.95,4.97,
2,2025-05-21 20:00:00,Wednesday,0,3.0,66.9,3.35,2.8,
1,2025-05-21 21:00:00,Wednesday,0,2.0,66.7,2.95,3.79,0.0
2,2025-05-21 21:00:00,Wednesday,0,45.0,66.7,3.35,1.62,0.0
1,2025-05-21 22:00:00,Wednesday,0,2.0,66.6,2.89,5.1,0.0
2,2025-05-21 22:00:00,Wednesday,0,45.0,66.6,3.28,2.3,0.0
1,2025-05-21 23:00:00,Wednesday,0,3.0,66.6,2.89,7.15,0.0
2,2025-05-21 23:00:00,Wednesday,0,1.0,66.4,3.28,2.98,0.0
1,2025-05-20 00:00:00,Tuesday,0,0.0,64.2,2.82,7.95,0.0
2,2025-05-20 00:00:00,Tuesday,0,0.0,64.4,3.15,4.91,0.0
1,2025-05-20 01:00:00,Tuesday,0,2.0,64.2,2.89,6.15,0.0
2,2025-05-20 01:00:00,Tuesday,0,0.0,64.4,3.15,2.17,0.0
1,2025-05-20 02:00:00,Tuesday,0,0.0,64.2,2.89,6.03,0.0
2,2025-05-20 02:00:00,Tuesday,0,0.0,64.2,3.15,2.42,0.0
1,2025-05-20 03:00:00,Tuesday,0,1.0,64.0,2.95,6.96,0.0
2,2025-05-20 03:00:00,Tuesday,0,0.0,64.0,3.15,2.67,0.0
1,2025-05-20 04:00:00,Tuesday,0,0.0,64.0,2.95,5.84,0.0
2,2025-05-20 04:00:00,Tuesday,0,1.0,64.0,3.15,4.16,0.0
1,2025-05-20 05:00:00,Tuesday,0,0.0,64.0,3.02,10.0,0.0
2,2025-05-20 05:00:00,Tuesday,0,3.0,64.0,3.15,2.05,0.0
1,2025-05-20 06:00:00,Tuesday,0,0.0,64.2,3.08,7.71,
2,2025-05-20 06:00:00,Tuesday,0,0.0,64.0,3.28,4.41,
1,2025-05-20 07:00:00,Tuesday,0,0.0,64.2,3.22,6.15,
2,2025-05-20 07:00:00,Tuesday,0,2.0,64.0,3.35,0.81,
1,2025-05-20 08:00:00,Tuesday,0,0.0,64.4,3.28,7.71,
2,2025-05-20 08:00:00,Tuesday,0,45.0,64.2,3.48,0.5,
1,2025-05-20 09:00:00,Tuesday,0,0.0,64.4,3.28,6.09,
2,2025-05-20 09:00:00,Tuesday,0,2.0,64.2,3.54,2.05,
1,2025-05-20 10:00:00,Tuesday,0,2.0,64.6,3.35,5.72,
2,2025-05-20 10:00:00,Tuesday,0,45.0,64.4,3.54,6.28,
1,2025-05-20 11:00:00,Tuesday,0,0.0,64.8,3.35,4.85,
2,2025-05-20 11:00:00,Tuesday,0,0.0,64.6,3.61,4.97,
